year_birth,age,education,marital_status,income,kidhome,teenhome,dt_customer,customer_since_years,column1,unnamed:_0,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
1972,53,Graduation,Single,38808,1,0,26-08-2012,12,195,1272,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1
1966,59,Master,Married,57183,1,1,19-03-2013,12,635,1273,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0
1968,57,Master,Divorced,23748,1,0,21-11-2012,12,7527,1274,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0
1971,54,Graduation,Married,66303,0,1,26-02-2013,12,10319,1275,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0
1975,50,Master,Married,37368,1,0,16-12-2013,11,2296,1276,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0
1964,61,Graduation,Married,40800,1,2,01-01-2013,12,10637,1277,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0
1978,47,Graduation,Divorced,71847,0,0,21-09-2012,12,2931,1278,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0
1975,50,Graduation,Married,46149,0,1,29-11-2013,11,907,1279,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0
1983,42,Graduation,Together,78687,0,0,09-08-2012,12,3698,1280,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1
1971,54,2N Cycle,Divorced,49118,0,0,18-08-2012,12,9516,1281,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1
1957,68,Phd,Married,37633,1,1,20-09-2012,12,679,1282,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0
1951,74,Master,Together,39767,0,0,21-07-2013,11,7384,1283,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0
1951,74,Basic,Married,26997,0,0,05-11-2012,12,5043,1284,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Divorced,33986,1,0,14-03-2013,12,5267,1285,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1972,53,Phd,Married,57091,0,1,23-11-2012,12,339,1286,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1
1969,56,2N Cycle,Married,46831,1,1,08-06-2013,11,2516,1287,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0
1972,53,Master,Married,83151,0,0,10-02-2013,12,9010,1288,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1
1971,54,Graduation,Married,52531,0,0,30-12-2012,12,378,1289,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0
1956,69,Graduation,Married,15759,0,0,05-09-2013,11,4808,1290,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1971,54,Graduation,Single,22804,1,0,31-07-2013,11,5068,1291,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0
1973,52,2N Cycle,Married,43050,1,0,18-03-2014,11,7628,1292,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0
1977,48,Phd,Single,42997,1,1,07-12-2013,11,7128,1293,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1963,62,Phd,Single,48918,1,1,12-04-2014,10,2811,1294,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0
1954,71,Master,Together,60033,0,1,29-03-2014,11,3551,1295,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0
1978,47,Phd,Together,34043,1,0,25-10-2013,11,1663,1296,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0
1966,59,Graduation,Together,57811,0,1,24-06-2013,11,5543,1297,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0
1946,79,Graduation,Married,78569,0,0,19-02-2014,11,1577,1298,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1
1978,47,Graduation,Single,7500,1,1,27-12-2012,12,10641,1299,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0
1971,54,Master,Together,157733,1,0,04-06-2013,11,5336,1300,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0
1953,72,Graduation,Together,94384,0,0,04-03-2013,12,6024,1301,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1
1985,40,2N Cycle,Married,23148,0,0,18-02-2014,11,1878,1302,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Divorced,44267,1,1,25-02-2013,12,3099,1303,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0
1979,46,Graduation,Married,71626,0,0,01-11-2012,12,6055,1304,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0
1966,59,Graduation,Together,60894,0,1,28-06-2013,11,5841,1305,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0
1976,49,Graduation,Together,50200,1,1,03-04-2013,12,3972,1306,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0
1965,60,Phd,Married,81051,0,0,23-05-2014,10,4394,1307,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0
1982,43,Graduation,Married,65169,0,0,14-01-2014,11,5758,1308,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1
1972,53,Graduation,Together,59868,0,1,22-07-2013,11,6658,1309,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0
1960,65,Phd,Married,65695,0,1,31-01-2014,11,4603,1310,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0
1956,69,Master,Single,64857,0,0,23-11-2012,12,8427,1311,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0
1965,60,Master,Together,45143,0,1,26-08-2013,11,10260,1312,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0
1955,70,2N Cycle,Together,74805,0,1,06-11-2013,11,7143,1313,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0
1989,36,2N Cycle,Married,59060,1,0,11-01-2014,11,8789,1314,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0
1962,63,Phd,Single,27238,1,1,20-04-2013,11,6197,1315,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0
1965,60,Graduation,Together,47009,0,1,01-10-2013,11,4554,1316,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0
1973,52,2N Cycle,Married,46094,1,1,10-06-2014,10,4937,1317,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Married,40321,1,1,29-07-2013,11,1920,1318,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0
1984,41,Graduation,Together,37235,1,0,01-02-2014,11,8749,1319,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1960,65,Master,Married,81843,0,0,22-04-2013,11,1650,1320,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0
1958,67,Master,Together,46692,0,1,06-06-2013,11,10377,1321,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0
1968,57,Graduation,Together,77382,0,1,07-01-2014,11,9206,1322,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0
1977,48,Graduation,Single,37774,2,0,03-09-2012,12,10971,1323,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1
1974,51,Basic,Married,18393,1,0,29-03-2014,11,6398,1324,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1962,63,Master,Married,72828,0,1,14-02-2013,12,9212,1325,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0
1982,43,Graduation,Married,24711,0,0,18-04-2014,10,7937,1326,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0
1975,50,Phd,Married,45503,1,0,25-09-2013,11,839,1327,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0
1982,43,Master,Single,6560,0,0,12-12-2013,11,4246,1328,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0
1945,80,Phd,Together,71604,0,0,17-11-2013,11,158,1329,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1
1979,46,Graduation,Married,27244,1,0,07-03-2014,11,4832,1330,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0
1969,56,Graduation,Married,48752,1,1,12-12-2012,12,5621,1331,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1
1962,63,Graduation,Married,71434,0,1,18-09-2013,11,1945,1332,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0
1948,77,Graduation,Single,90842,0,0,29-07-2013,11,5147,1333,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0
1978,47,Master,Married,88097,1,0,18-08-2012,12,2535,1334,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1
1975,50,Graduation,Married,51948,0,1,17-09-2013,11,11039,1335,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0
1982,43,Graduation,Together,71853,0,0,08-05-2013,11,9495,1336,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0
1983,42,Master,Married,35876,0,0,20-04-2014,10,9635,1337,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0
1952,73,Graduation,Widow,40049,0,1,16-10-2013,11,2173,1338,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1982,43,Graduation,Single,39660,1,0,08-08-2012,12,942,1339,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1
1962,63,Graduation,Together,50127,0,1,29-05-2014,10,9386,1340,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0
1977,48,Master,Married,43263,0,1,21-11-2012,12,5510,1341,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0
1949,76,Master,Married,62845,1,1,01-10-2012,12,873,1342,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1
1990,35,Graduation,Married,18929,0,0,16-02-2013,12,2253,1343,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0
1982,43,Basic,Single,24367,1,0,20-03-2013,12,5181,1344,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Single,33249,1,0,20-02-2013,12,979,1345,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1959,66,2N Cycle,Married,26887,0,1,10-02-2013,12,10390,1346,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1983,42,Phd,Married,50150,0,0,20-06-2013,11,4698,1347,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0
1976,49,Graduation,Together,62061,0,1,31-08-2013,11,7793,1348,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0
1962,63,Phd,Divorced,85696,0,0,03-05-2013,11,1745,1349,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1
1956,69,Phd,Together,76542,0,0,30-03-2013,12,10590,1350,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0
1993,32,Graduation,Single,70515,0,0,21-10-2013,11,5080,1351,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1
1987,38,Graduation,Together,18227,1,0,08-11-2012,12,8369,1352,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0
1965,60,Graduation,Married,69139,0,1,27-01-2014,11,5232,1353,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
1982,43,Graduation,Married,69109,0,0,09-11-2012,12,2407,1354,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1
1962,63,Graduation,Single,69627,0,1,17-03-2013,12,3834,1355,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0
1978,47,Graduation,Married,38136,1,0,22-04-2013,11,7912,1356,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0
1946,79,Phd,Single,62159,0,0,28-04-2014,10,7712,1357,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0
1963,62,Graduation,Single,80695,0,0,29-12-2013,11,1065,1358,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0
1971,54,Master,Single,33316,1,1,04-10-2013,11,7275,1359,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0
1968,57,Graduation,Together,58554,1,1,26-09-2012,12,1343,1360,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0
1992,33,Basic,Married,17256,1,0,23-11-2013,11,1384,1361,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0
1974,51,Graduation,Divorced,53034,1,1,30-05-2013,11,9967,1362,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0
1950,75,2N Cycle,Together,52203,0,0,31-07-2012,12,6181,1363,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0
1977,48,2N Cycle,Divorced,59601,0,1,25-07-2013,11,10507,1364,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0
1958,67,Master,Single,75154,0,1,04-09-2012,12,2674,1365,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1
1976,49,Graduation,Single,47025,0,1,07-11-2013,11,2698,1366,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Married,37971,1,0,25-11-2013,11,3231,1367,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1968,57,Master,Divorced,41335,1,0,26-12-2013,11,4096,1368,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0
1958,67,Graduation,Married,67267,0,1,13-05-2014,10,10476,1369,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Single,57338,0,1,29-04-2014,10,5948,1370,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0
1960,65,2N Cycle,Together,50523,1,1,25-12-2013,11,9140,1371,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0
1965,60,Master,Single,35791,2,1,06-05-2013,11,10258,1372,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1960,65,Phd,Divorced,50611,0,1,04-10-2012,12,5675,1373,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0
1969,56,Phd,Married,56242,0,1,03-03-2013,12,4743,1374,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0
1960,65,Graduation,Single,48904,0,1,02-12-2012,12,8805,1375,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0
1975,50,Graduation,Single,56243,1,2,30-12-2013,11,1542,1376,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0
1985,40,Graduation,Married,21355,1,0,20-08-2013,11,6770,1377,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1
1971,54,Master,Together,57420,0,1,25-06-2013,11,8773,1378,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0
1970,55,Master,Together,unknown,0,1,01-04-2013,12,10475,1379,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0
1955,70,Master,Divorced,46390,0,1,05-05-2014,10,10420,1380,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0
1956,69,2N Cycle,Together,54342,1,1,03-07-2013,11,7514,1381,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0
1958,67,Graduation,Together,unknown,1,1,03-09-2012,12,2902,1382,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1964,61,2N Cycle,Single,unknown,1,1,12-01-2014,11,4345,1383,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Married,20895,1,0,06-10-2012,12,793,1384,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0
1948,77,Graduation,Married,92344,0,0,15-01-2014,11,10909,1385,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0
1972,53,Phd,Together,unknown,1,0,02-03-2014,11,3769,1386,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1976,49,2N Cycle,Together,26907,1,1,20-08-2013,11,8702,1387,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0
1980,45,Graduation,Together,44964,1,1,16-12-2012,12,4791,1388,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1979,46,Graduation,Together,75507,0,0,02-05-2014,10,2963,1389,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0
1972,53,Master,Married,53761,1,1,11-10-2013,11,8216,1390,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Together,22682,1,0,03-10-2013,11,8140,1391,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0
1972,53,Phd,Together,38887,1,0,02-03-2014,11,10146,1392,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1975,50,2N Cycle,Single,41658,1,1,09-11-2012,12,5289,1393,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0
1972,53,Phd,Married,29791,1,0,15-05-2014,10,2587,1394,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
1956,69,Master,Married,63915,0,2,30-07-2013,11,4405,1395,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0
1974,51,Graduation,Divorced,39996,1,1,22-05-2014,10,8663,1396,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Divorced,26759,1,0,07-02-2014,11,2589,1397,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1968,57,Master,Divorced,63841,0,1,21-04-2013,11,3421,1398,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0
1969,56,Phd,Married,51039,1,1,10-12-2012,12,10490,1399,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0
1961,64,Graduation,Married,60544,1,1,25-08-2012,12,4094,1400,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Married,65685,0,1,29-03-2014,11,9958,1401,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0
1953,72,Graduation,Married,37716,0,1,21-04-2014,10,2534,1402,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0
1957,68,Graduation,Single,36864,0,1,13-08-2012,12,4188,1403,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1
1970,55,Master,Married,44511,1,0,12-10-2012,12,6613,1404,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0
1967,58,Phd,Married,36947,1,1,07-08-2012,12,10827,1405,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0
1951,74,Master,Together,47352,0,1,11-04-2013,11,5491,1406,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0
1953,72,Master,Married,67087,0,1,17-12-2013,11,8402,1407,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0
1950,75,Graduation,Married,57045,0,1,08-09-2012,12,8783,1408,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0
1953,72,Phd,Divorced,36957,1,1,06-09-2012,12,10010,1409,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1
1977,48,Phd,Married,69389,0,1,28-09-2012,12,618,1410,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Married,80134,1,0,20-05-2013,11,9121,1411,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1
1969,56,Master,Married,43142,1,1,18-02-2014,11,361,1412,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1944,81,Graduation,Married,80589,0,0,22-01-2014,11,4310,1413,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1
1990,35,Graduation,Single,34412,1,0,13-02-2013,12,2678,1414,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0
1979,46,Graduation,Single,57537,1,0,10-06-2013,11,6376,1415,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0
1966,59,Basic,Together,22634,0,0,16-01-2013,12,524,1416,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0
1948,77,Graduation,Together,51315,0,0,23-02-2014,11,10341,1417,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Married,36026,2,1,16-03-2014,11,5654,1418,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1973,52,Graduation,Married,24639,1,1,28-01-2014,11,4098,1419,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0
1972,53,Phd,Together,34578,2,1,11-04-2014,10,5824,1420,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1972,53,2N Cycle,Single,65704,0,0,13-10-2013,11,7000,1421,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0
1966,59,Graduation,Single,63810,0,1,11-11-2012,12,2561,1422,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0
1969,56,Phd,Together,54132,0,1,16-02-2014,11,5229,1423,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1959,66,Graduation,Married,18690,0,0,28-12-2012,12,4086,1424,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
1970,55,Graduation,Married,28164,1,0,04-05-2013,11,2428,1425,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0
1974,51,Phd,Married,34596,1,0,13-04-2013,11,8254,1426,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1972,53,Phd,Married,43269,1,0,16-09-2013,11,2836,1427,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1958,67,2N Cycle,Single,38741,1,1,30-03-2014,11,8418,1428,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Single,31907,0,0,04-03-2013,12,1362,1429,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0
1983,42,Master,Married,27100,1,0,05-04-2013,12,7152,1430,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1973,52,2N Cycle,Divorced,31163,1,0,13-02-2014,11,10033,1431,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1985,40,Graduation,Married,92533,0,0,19-12-2013,11,9349,1432,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0
1973,52,Graduation,Single,34853,1,1,23-12-2013,11,274,1433,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1967,58,Graduation,Divorced,70844,1,1,30-10-2013,11,3388,1434,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0
1979,46,2N Cycle,Married,31086,1,1,04-05-2013,11,922,1435,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0
1961,64,Graduation,Married,60544,1,1,25-08-2012,12,8588,1436,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0
1986,39,2N Cycle,Together,20491,0,0,25-01-2013,12,2518,1437,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0
1964,61,Graduation,Married,42523,0,0,23-04-2014,10,574,1438,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0
1983,42,Graduation,Married,39922,1,0,14-02-2013,12,3220,1439,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1952,73,Graduation,Together,33402,1,1,18-07-2013,11,5967,1440,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0
1949,76,Master,Married,36408,1,1,21-09-2013,11,1183,1441,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1979,46,Graduation,Together,21645,1,0,03-09-2012,12,6856,1442,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1
1948,77,Master,Widow,78427,0,0,24-10-2012,12,4530,1443,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1
1946,79,Graduation,Together,82657,0,0,27-09-2013,11,1553,1444,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0
1958,67,Graduation,Married,51876,0,0,15-10-2013,11,4682,1445,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0
1971,54,2N Cycle,Married,78041,0,0,16-12-2012,12,8204,1446,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0
1957,68,Graduation,Married,52852,0,1,01-12-2012,12,5221,1447,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0
1982,43,Phd,Together,70038,0,0,25-10-2013,11,1232,1448,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0
1973,52,2N Cycle,Together,69401,0,1,23-03-2014,11,1927,1449,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0
1972,53,Graduation,Together,46053,1,0,17-02-2013,12,5788,1450,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0
